text,label,task
Which granny does Aunt Hattie want me to be nice and kiss?,1,eng
The boy works in a skyscraper and the girl in a quonset hut.,1,eng
The luscious chick who Billy went to the movies with will wed me ere the morn.,1,eng
"The Ferrari which Pietro, who Sofia adores, bought from me cost him a bundle.",1,eng
"Sally might be pregnant, and everyone believes Sheila definitely is pregnant.",1,eng
"Sally might be, and everyone believes Sheila definitely is, pregnant.",1,eng
"Tom picked these grapes, and I washed these grapes, and Suzie will prepare these grapes.",1,eng
"Tom picked, and I washed, and Suzie will prepare, these grapes.",1,eng
Students who fail the final exam or who do not do the reading will be executed.,1,eng
Students who fail the final exam will be executed or students who do not do the reading will be executed.,1,eng
John has been captured by the cops and I'm afraid he'll talk.,1,eng
I heated up the coffee and Sally wiped the table off.,1,eng
"Although Bob may not be a nut, many people have claimed it and I think so too.",1,eng
When did you get back and what did you bring me?,1,eng
Make yourself comfortable.,1,eng
Did Merv show up and did you play chess?,1,eng
Who ate what?,1,eng
What exploded when?,1,eng
Who gave what to whom?,1,eng
How long did this fit of generosity last and who gave what to whom?,1,eng
Please make yourself comfortable and I'll wash the dishes.,1,eng
You please make yourself comfortable and I'll wash the dishes.,1,eng
Harry will be in the Marines next year and Herman was drafted last night.,1,eng
Sasha is gobbling down dumplings faster than I can reheat them.,1,eng
I want to peruse that contract before filing it away.,1,eng
Fred tore the curtain in roiling it up.,1,eng
The curtain which Fred tore in rolling up was the kind gift of my maternal Aunt Priscilla.,1,eng
I want to peruse that contract before damaging it while filing it away.,1,eng
Sasha is gobbling down dumplings faster than I can reheat the meatballs.,1,eng
I want to peruse that contract before filing away the deed.,1,eng
Fred tore the curtain in rolling up the wallpaper.,1,eng
"The dumplings which Sasha is gobbling down faster than I can reheat the meatballs are extremely tasty, if I do say so.",1,eng
I suspect that the contract which I want to peruse before filing away the deed may some loopholes.,1,eng
The curtain which Fred tore in rolling the wallpaper up was the kind gift of my maternal Aunt Priscilla.,1,eng
"The dumplings which Sasha is gobbling down faster than I can reheat them are extremely tasty, if I do say so.",1,eng
Reports which the government prescribes the height of the lettering on the covers of are invariably boring.,1,eng
Reports the covers of which the government prescribes the height of the lettering on almost always put me to sleep.,1,eng
Reports the lettering on the covers of which the government prescribes the height of are a shocking waste of public funds.,1,eng
Reports the height of the lettering on the covers of which the government prescribes should be abolished.,1,eng
He has books by several Greek authors.,1,eng
Which Greek authors does he have books by?,1,eng
They will give me a hat which I know that I won't like.,1,eng
The boy whose guardian's employee we elected president betrayed us.,1,eng
I'm going to ask Bill to make the old geezer take up these points later.,1,eng
These points I'm going to ask Bill to make the old geezer take up later.,1,eng
The boy's guardians' employer we elected president.,1,eng
We elected president the boy's guardian's employer.,1,eng
Which boy's guardian's employer did we elect president?.,1,eng
How carelessly have you picked up TNT?,1,eng
Sheila married that tall a man.,1,eng
How tall a man did Sheila marry?,1,eng
On which bed does Tom sleep?,1,eng
The bed on which Tom slept was hard.,1,eng
Which bed did Tom sleep on?,1,eng
The bed which Tom slept on was hard.,1,eng
"My sister arrived at a time when no buses were running, and my brother arrived at a time when no buses were running too.",1,eng
Jack disappeared in a mysterious manner and the Hudson disappeared in a mysterious manner too.,1,eng
The only relatives who I'd like to do away with are my aunts.,1,eng
That meeting I'd like to sit in on.,1,eng
For whose rights do you expect me to speak up?,1,eng
One plan which I got wind of was calculated to keep us in suspense.,1,eng
Did you notice which difficulties she made.,1,eng
Who are you trying to get hold of?,1,eng
The only offer of which I plan to take advantage will give me an eleven month paid vacation.,1,eng
The scenes to which the censors took objection had to do with the mixed marriage of a woman and a giant panda.,1,eng
Advantage will be taken of his offer.,1,eng
His offer will be taken advantage of.,1,eng
"In this experiment, fourteen variables must be kept track of simultaneously.",1,eng
Objection was taken to the length of our skirts.,1,eng
A plan to negotiate an honorable end to the war in Vietnam was gotten wind of.,1,eng
Her indiscretions were made light of.,1,eng
Some rare old manuscripts have been gotten hold of.,1,eng
Use was made of Gauss's polynomial lemma.,1,eng
Tabs were kept on all persons entering the station.,1,eng
My friends Mike talked to about politics yesterday.,1,eng
To my friends Mike talked about politics yesterday.,1,eng
I gave to the officer in charge the blackjack. which I had found in the cookie jar.,1,eng
"I am confident of, and my boss depends on, a successful outing at the track.",1,eng
The boy's uncle and aunt were kissing.,1,eng
Who are you gawking at?,1,eng
Which hat do you believe that she never wore?,1,eng
The reporters expected that the principal would fire some teacher.,1,eng
That the principal would fire some teacher was expected by the reporters.,1,eng
The teacher who the reporters expected that the principal would fire is a crusty old jerk.,1,eng
The teacher who it was expected by the reporters that the principal would fire is a crusty old jerk.,1,eng
I disliked the boy's playing the piano loudly.,1,eng
The boy whose loud playing of the piano I disliked was a student.,1,eng
The piano which I disliked the boy's playing loudly was badly out of tune.,1,eng
The boy's loud playing of the piano drove everyone crazy.,1,eng
The boy's playing the piano loudly drove everyone crazy.,1,eng
"That piano, the boy's loud playing of which drove everyone crazy, was badly out of tune.",1,eng
Did his having played the piano surprise you?,1,eng
Mike quipped that she never wore this hat.,1,eng
For Anna to tickle him drives Frank crazy.,1,eng
Anna's tickling him drove Frank crazy.,1,eng
They are investigating all people owning parakeets.,1,eng
It appears to be true that Harry likes girls.,1,eng
This is the dog that chased the cat that caught the rat that ate the cheese.,1,eng
Her efficient looking up of the answer pleased the boss.,1,eng
She did away with her father.,1,eng
It is not true that that Bob was lying was obvious.,1,eng
A proof was given that the claim that John had lied had been made.,1,eng
That Sam didn't pick those packages up which are to be mailed tomorrow is possible.,1,eng
Which packages is it possible that Sam didn't pick up which are to be mailed tomorrow?,1,eng
Sam didn't pick those packages up which are to be mailed tomorrow until it had stopped raining.,1,eng
"Sam picked those packages up which are to be mailed tomorrow rest might, but he didn't want to do so until it had stopped raining.",1,eng
Which packages which are to be mailed tomorrow is it possible that Sam didn't pick up until it had stopped raining?,1,eng
A girl came in who had worn this coat.,1,eng
That that for Herschel to throw a fit would confuse the guards was obvious is not true.,1,eng
It is not true that that for Herschel to throw a fit would confuse the guards was obvious.,1,eng
It is not true that it was obvious that for Herschel to throw a fit would confuse the guards.,1,eng
That that it would confuse the guards for Herschel to throw a fit was obvious is not true.,1,eng
It is not true that that it would confuse the guards for Herschel to throw a fit was obvious.,1,eng
That it was obvious that it would confuse the guards for Herschel to throw a fit is not true.,1,eng
It is not true that it was obvious that it would confuse the guards for Herschel to throw a fit.,1,eng
A review of this article came out yesterday.,1,eng
A review came out yesterday of this article.,1,eng
A review seems to have come out yesterday of this article.,1,eng
Why don't you pick some review up of this article?,1,eng
"Ann is going to send a picture of Chairman Mao to her teacher, as soon as she gets home.",1,eng
"Ann is going to send a picture to her teacher of Chairman Mao, as soon as she gets home.",1,eng
That a review came out yesterday of this article is catastrophic.,1,eng
I'll give some to my good friend from Akron.,1,eng
Around midnight I promised that he would be there.,1,eng
I promised that he would be there tomorrow.,1,eng
Tomorrow I promised chat he would be there.,1,eng
I promised that tomorrow he would be there.,1,eng
I promised that around midnight he would be there.,1,eng
Beans I don't like.,1,eng
Proud of him I've never been.,1,eng
Beans I don't think you'll be able to convince me Harry has ever tasted in his life.,1,eng
It was tomorrow that I promised that he would be there.,1,eng
It is beans that I don't like.,1,eng
Do you think that he sometimes went there alone?,1,eng
I won't ask you to believe that he tried to force me to give her some money.,1,eng
That he sometimes went there alone is certain.,1,eng
Do you believe that somebody was looking for something?,1,eng
I never met that man who somebody tried to kill.,1,eng
I won't have any money.,1,eng
Do you think that he ever went there alone?,1,eng
That he ever went there alone is odd.,1,eng
Tom told somebody that he wasn't sick.,1,eng
Buffy couldn't do 100 push ups and somebody laughed.,1,eng
I believe that the sun was out.,1,eng
I believed that the sun was out.,1,eng
I believed that the sun is out.,1,eng
That I believed that the sun was out is obvious.,1,eng
That I believed that the sun is out is obvious.,1,eng
That Jack sometimes slept is impossible.,1,eng
That Jack ever slept is impossible.,1,eng
That the sun was out was obvious.,1,eng
John scratched his arm and Mary did too.,1,eng
Mary scratched her arm too.,1,eng
Mary scratched John's arm too.,1,eng
John scratched his arm and the boy who knew Mary scratched her arm.,1,eng
John scratched his arm and the boy who Mary knew did so too.,1,eng
That the fuzz wanted him worried John but it didn't worry Mary.,1,eng
"That the fuzz wanted him worried John, but that the fuzz wanted John didn't worry Mary.",1,eng
That the police wanted him worried Johns but it didn't worry the boy who Mary knew.,1,eng
