text,label
"China’s economy grew an average 10 percent for 30 years, lifting 500 million people out of poverty. With those heady rates now in the past, its leaders are ditching the old investment and export growth model in favor of markets, consumers and services. Here's how the transition is playing out. ",economy
"That said, we do not expect the Chinese economy to completely collapse because authorities have the policy ability to respond to any sharp",economy
"Not all doom and gloom in the UK economy according to Dave Harris, Consultant for InvaTrust Consultancy, who joined Nick Batsford and Zak",economy
"At least 430 people have been killed and more than 1,200 others injured in 338 mass shootings in the United States so far this year.",obama
"MANILA, Philippines - When President Barack Obama gathered his partners in a new trade deal to celebrate finalizing the massive accord, the group posed for a fast photo, shook some hands and got back to work. ",obama
"PARIS, November 30, 2015 (WAFA) – President Mahmoud Abbas Monday said Israel’s ongoing violations of internati onal law regarding preserving Palestine’s environment are a major challenge. ",palestine
"(Bloomberg) -- Canadian consumer confidence reached a one- year high, continuing a surge since the federal election last month, polling",economy
U.S. President Barack Obama pauses while answering a reporters question during a meeting with Canada's Prime Minister Justin Trudeau at,obama
WASHINGTON (Reuters) - The Obama administration on Friday asked the U.S. Supreme Court to reverse an appeals court decision that blocked President Barack Obama's executive actions aimed at protecting millions of illegal immigrants from deportation. ,obama
"THE country’s growth is set for a smooth sailing until the end of the year, as no sudden upticks in inflation or economic shocks are expected in the last run of the economy for the remainder of 2015. With this, regulators continue to adopt a wait-and-see stance taking into consideration global ",economy
Chevrolet has wrestled away bragging rights to having the most fuel-efficient pickup. The distinction previously went to Fiat Chrysler's truck,economy
President Obama said Sunday that the Republican running for president and in Congress continue to respond to terror attacks are doing what,obama
It's easy to see that Apple has learned nothing from Microsoft's Surface work. The original Surface RT shipped with just one angle for its,microsoft
"Microsoft is making a major investment in the UK by opening data centres in Britain for the first time, the company's chief Satya Nadella has",microsoft
"Both the Commission and the OECD (the Organisation for Economic Greece to its bailiwick of mainly poor, emerging economies this year.",economy
"With California's economy on the rebound, the state's voters are slightly more upbeat than voters nationwide about their potential for a prosperous future, but a sharp divide separates the optimism of upscale coastal regions from the anxiety of financially stressed inland areas, according to a ",economy
"The company is said to be talking to property investment companies and retailers. The store would follow the """"""store-within-a-store"""""" model,",microsoft
"Microsoft is scouting locations across big cities in the UK with a view to rolling out a &quot;store within a store&quot; concept, according to our sources.",microsoft
FIFA on Wednesday ordered Palestine to play World Cup qualifying matches against Saudi Arabia and Malaysia at neutral venues because of security fears. A FIFA emergency bureau made the decision after the Saudis announced on Tuesday they would refuse to travel to the occupied territories for their match. FIFA officials and Palestinian authorities met on Tuesday and &quot;the Palestinian government ,palestine
"Manila, Philippines (CNN) In his nearly seven years flying around the globe as commander in chief, President Barack Obama has aimed his ire",obama
A pro-Palestinian Scottish lawmaker travelling to the occupied Palestinian territories on a parliamentary fact-finding mission has been,palestine
What are the Jews doing here in Palestine? They have never been natives of Palestine but occupiers !!! The Canaanites were the [indigenous],palestine
CHINA'S economy continued to be weak in October as industrial production and fixed-asset investment grew moderately while retail sales were,economy
"This is why the Palestinian-Israeli impasse should not be seen from the angle of a particular event, rather as a structure that operates on the",palestine
A New Palestine man stopped for speeding in Johnson County was arrested early Thursday morning because he gave the deputy who stopped him a false name.  ,palestine
